,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Category,Age_Category
1422,463768,0,1,35,0,Engineer,1.0,Low,1.0,Cat_4,31-40
1423,463774,1,1,33,1,Healthcare,0.0,Average,2.0,Cat_6,31-40
1424,463776,0,1,36,1,Artist,2.0,Average,2.0,Cat_6,31-40
1425,463782,0,0,27,1,Artist,9.0,Low,1.0,Cat_6,18-30
1426,463783,0,0,29,0,Healthcare,1.0,Low,2.0,Un_cat,18-30
1427,463784,0,0,31,0,Engineer,1.0,Low,5.0,Cat_4,31-40
1428,463785,0,0,30,0,Healthcare,0.0,Low,4.0,Cat_4,18-30
1429,463786,0,1,43,1,Artist,1.0,Average,2.0,Cat_6,41-50
1430,463790,1,1,47,0,Executive,1.0,Low,4.0,Cat_4,41-50
1431,463792,0,0,42,0,Engineer,1.0,Low,1.0,Cat_6,41-50
1432,463794,0,0,33,1,Healthcare,1.0,Low,5.0,Cat_2,31-40
1433,463799,0,0,36,1,Artist,1.0,Low,4.0,Cat_2,31-40
1434,463800,0,0,30,1,Engineer,1.0,Low,3.0,Cat_6,18-30
1435,463804,1,1,60,1,Artist,9.0,Low,1.0,Cat_6,51-60
1436,463807,0,0,32,1,Healthcare,0.0,Low,3.0,Cat_4,31-40
1437,463811,0,1,32,1,Artist,0.0,Average,2.0,Cat_4,31-40
1438,463814,0,0,28,0,Healthcare,7.0,Low,3.0,Cat_5,18-30
1439,463816,1,1,46,1,Healthcare,2.0,High,4.0,Cat_7,41-50
1440,463818,0,1,38,1,Artist,4.0,Low,1.0,Cat_6,31-40
1441,463819,1,1,28,1,Artist,8.0,Low,2.0,Cat_6,18-30
1442,463821,1,1,30,1,Entertainment,7.0,Low,2.0,Cat_6,18-30
1443,463825,0,1,52,1,Artist,0.0,Average,3.0,Un_cat,51-60
1444,463827,0,1,46,1,Engineer,1.0,Average,4.0,Cat_6,41-50
1445,463828,1,1,37,0,Engineer,0.0,Average,2.0,Cat_1,31-40
1446,463830,0,0,25,1,Engineer,2.0,Low,3.0,Cat_6,18-30
1447,463834,0,1,43,1,Engineer,1.0,Average,4.0,Cat_6,41-50
1448,463835,1,0,32,0,Marketing,0.0,Low,4.0,Cat_6,31-40
1449,463842,0,1,50,1,Engineer,1.0,High,4.0,Cat_6,41-50
1450,463847,1,1,43,0,Artist,3.0,Average,3.0,Cat_6,41-50
1451,463856,1,1,37,1,Artist,0.0,Average,2.0,Cat_4,31-40
1452,463857,1,1,61,0,Healthcare,0.0,High,4.0,Cat_7,61-70
1453,463859,1,1,39,1,Artist,5.0,Average,2.0,Cat_6,31-40
1454,463865,1,1,46,1,Artist,1.0,Average,5.0,Cat_6,41-50
1455,463877,1,1,37,0,Entertainment,0.0,Average,4.0,Cat_4,31-40
1456,463880,0,1,36,0,Engineer,0.0,Low,3.0,Cat_2,31-40
1457,463884,0,0,28,0,Artist,0.0,Low,1.0,Cat_6,18-30
1458,463891,1,1,86,1,Lawyer,0.0,Low,1.0,Cat_6,81-90
1459,463892,1,0,42,1,Artist,8.0,Low,1.0,Cat_6,41-50
1460,463904,1,1,82,1,Executive,1.0,Low,1.0,Cat_6,81-90
1461,463917,0,0,18,0,Healthcare,1.0,Low,8.0,Cat_4,18-30
1462,463923,0,0,18,0,Engineer,0.0,Low,4.0,Cat_6,18-30
1463,463924,0,0,36,1,Artist,1.0,Low,1.0,Cat_5,31-40
1464,463926,0,0,26,0,Engineer,1.0,Low,6.0,Cat_6,18-30
1465,463931,1,1,49,1,Entertainment,1.0,Average,2.0,Cat_6,41-50
1466,463932,0,1,69,1,Artist,1.0,Average,3.0,Cat_6,61-70
1467,463941,0,0,29,0,Artist,1.0,Low,6.0,Cat_4,18-30
1468,463943,1,0,68,1,Entertainment,1.0,Low,2.0,Cat_6,61-70
1469,463946,1,0,33,0,Healthcare,4.0,Low,3.0,Cat_4,31-40
1470,463948,1,1,38,0,Executive,3.0,High,5.0,Cat_6,31-40
1471,463951,1,1,52,0,Entertainment,1.0,Average,3.0,Cat_6,51-60
1472,463955,1,1,28,1,Artist,1.0,Low,2.0,Cat_6,18-30
1473,463958,0,0,27,0,Healthcare,1.0,Low,5.0,Cat_2,18-30
1474,463961,0,0,28,0,Engineer,0.0,Low,4.0,Cat_4,18-30
1475,463963,0,1,25,0,Engineer,7.0,High,3.0,Cat_6,18-30
1476,463966,0,0,30,1,Artist,8.0,Low,1.0,Cat_6,18-30
1477,463978,1,1,40,1,Artist,1.0,Average,3.0,Cat_2,31-40
1478,463980,0,0,25,1,Artist,0.0,Low,9.0,Cat_6,18-30
1479,463981,0,0,30,1,Artist,5.0,Low,1.0,Un_cat,18-30
1480,463983,0,1,43,0,Engineer,0.0,Average,2.0,Cat_4,41-50
1481,463986,0,0,26,1,Artist,1.0,Low,4.0,Cat_6,18-30
1482,463997,0,1,37,0,Entertainment,0.0,Average,3.0,Cat_6,31-40
1483,464000,0,0,28,0,Healthcare,1.0,Low,5.0,Cat_7,18-30
1484,464004,0,1,31,0,Marketing,1.0,Low,5.0,Cat_4,31-40
1485,464007,1,1,46,1,Artist,1.0,Low,3.0,Cat_6,41-50
1486,464009,0,1,47,1,Artist,5.0,Average,4.0,Cat_6,41-50
1487,464010,1,0,28,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
1488,464013,1,0,30,0,Healthcare,0.0,Low,1.0,Cat_6,18-30
1489,464016,0,0,29,1,Entertainment,1.0,High,1.0,Cat_1,18-30
1490,464019,1,0,23,0,Artist,2.0,Low,5.0,Cat_6,18-30
1491,464021,0,0,22,0,Healthcare,1.0,Low,5.0,Cat_6,18-30
1492,464023,1,0,20,0,Healthcare,1.0,Low,5.0,Cat_7,18-30
1493,464030,1,0,22,0,Entertainment,1.0,Low,4.0,Cat_6,18-30
1494,464031,0,0,19,0,Healthcare,0.0,Low,4.0,Cat_6,18-30
1495,464032,1,0,21,0,Healthcare,1.0,Low,3.0,Cat_6,18-30
1496,464033,0,0,19,0,Healthcare,0.0,Low,4.0,Cat_6,18-30
1497,464039,1,0,39,1,Artist,1.0,Low,2.0,Cat_6,31-40
1498,464042,0,1,38,1,Artist,8.0,Low,2.0,Cat_6,31-40
1499,464046,1,0,33,1,Healthcare,3.0,Low,1.0,Cat_6,31-40
1500,464048,0,0,38,1,Homemaker,4.0,Low,1.0,Cat_6,31-40
1501,464049,0,0,29,1,Healthcare,0.0,Low,3.0,Cat_6,18-30
1502,464053,0,1,35,0,Entertainment,4.0,Low,1.0,Cat_6,31-40
1503,464054,1,1,32,1,Artist,9.0,Average,2.0,Cat_6,31-40
1504,464059,1,1,59,1,Artist,0.0,Low,1.0,Cat_6,51-60
1505,464063,0,0,32,1,Doctor,0.0,Low,1.0,Cat_6,31-40
1506,464066,0,0,29,1,Healthcare,8.0,Low,3.0,Cat_4,18-30
1507,464067,0,0,31,1,Entertainment,0.0,Low,4.0,Cat_2,31-40
1508,464068,1,1,59,0,Executive,0.0,High,4.0,Cat_6,51-60
1509,464071,1,1,87,1,Lawyer,0.0,High,2.0,Cat_6,81-90
1510,464072,1,1,53,1,Executive,0.0,Low,2.0,Cat_6,51-60
1511,464076,1,1,83,0,Lawyer,0.0,High,2.0,Cat_6,81-90
1512,464084,1,0,33,0,Healthcare,1.0,Low,5.0,Cat_4,31-40
1513,464087,0,0,26,0,Engineer,1.0,Low,4.0,Cat_6,18-30
1514,464089,0,1,39,1,Artist,7.0,High,5.0,Un_cat,31-40
1515,464096,0,0,27,0,Healthcare,1.0,Low,5.0,Cat_4,18-30
1516,464099,0,1,42,1,Artist,5.0,Average,2.0,Cat_4,41-50
1517,464103,1,1,46,1,Artist,4.0,Average,2.0,Cat_6,41-50
1518,464110,1,1,63,1,Doctor,0.0,High,2.0,Cat_6,61-70
1519,464112,1,0,32,1,Doctor,1.0,Low,2.0,Cat_6,31-40
1520,464115,0,0,38,1,Engineer,0.0,Low,3.0,Cat_6,31-40
1521,464118,1,0,38,1,Entertainment,1.0,Low,2.0,Cat_6,31-40
1522,464121,0,1,63,1,Engineer,1.0,Low,1.0,Cat_6,61-70
1523,464123,0,0,45,1,Artist,1.0,Low,1.0,Cat_6,41-50
1524,464127,0,0,33,1,Healthcare,1.0,Low,5.0,Cat_2,31-40
1525,464132,1,0,27,0,Entertainment,0.0,Low,2.0,Cat_6,18-30
1526,464137,0,1,87,0,Artist,7.0,High,2.0,Cat_7,81-90
1527,464139,0,0,25,0,Healthcare,14.0,Low,1.0,Cat_6,18-30
1528,464144,1,1,61,1,Artist,0.0,Average,4.0,Cat_6,61-70
1529,464152,1,1,41,1,Artist,1.0,High,4.0,Cat_6,41-50
1530,464162,1,1,86,1,Lawyer,1.0,High,2.0,Cat_6,81-90
1531,464167,1,1,51,1,Executive,4.0,High,3.0,Cat_6,51-60
1532,464169,1,1,83,0,Lawyer,0.0,High,2.0,Cat_6,81-90
1533,464172,1,1,60,1,Artist,3.0,High,3.0,Cat_6,51-60
1534,464173,1,1,65,1,Artist,6.0,Average,3.0,Cat_6,61-70
1535,464175,0,0,32,0,Healthcare,1.0,Low,2.0,Cat_6,31-40
1536,464176,0,1,41,1,Artist,1.0,Low,1.0,Cat_6,41-50
1537,464179,0,1,56,1,Artist,0.0,Average,3.0,Cat_6,51-60
1538,464180,0,1,74,0,Lawyer,1.0,High,2.0,Cat_6,71-80
1539,464182,1,1,39,1,Artist,4.0,Average,2.0,Cat_2,31-40
1540,464183,0,0,42,0,Artist,2.0,Low,2.0,Cat_6,41-50
1541,464185,1,1,68,1,Artist,5.0,High,2.0,Cat_6,61-70
1542,464195,1,0,30,1,Artist,1.0,Low,1.0,Cat_6,18-30
1543,464200,0,0,32,0,Healthcare,1.0,Low,3.0,Cat_6,31-40
1544,464202,1,1,43,1,Artist,13.0,Low,1.0,Cat_6,41-50
1545,464204,0,1,40,1,Artist,3.0,High,2.0,Cat_5,31-40
1546,464205,0,1,87,0,Entertainment,0.0,High,2.0,Cat_6,81-90
1547,464206,1,1,43,0,Entertainment,1.0,Low,2.0,Cat_6,41-50
1548,464211,1,1,48,1,Doctor,1.0,Average,3.0,Cat_2,41-50
1549,464212,0,1,58,1,Marketing,0.0,Average,2.0,Cat_6,51-60
1550,464216,1,1,52,1,Artist,1.0,High,3.0,Cat_6,51-60
1551,464217,0,0,30,0,Healthcare,14.0,Low,3.0,Cat_6,18-30
1552,464223,0,1,53,1,Artist,2.0,Low,2.0,Cat_6,51-60
1553,464226,0,1,56,1,Artist,3.0,Average,3.0,Cat_6,51-60
1554,464231,1,1,48,1,Artist,1.0,Average,4.0,Cat_6,41-50
1555,464232,1,1,28,0,Doctor,1.0,Low,5.0,Cat_6,18-30
1556,464246,0,1,61,1,Artist,0.0,Average,2.0,Cat_6,61-70
1557,464254,1,1,62,1,Entertainment,1.0,Average,3.0,Cat_6,61-70
1558,464255,0,1,49,1,Artist,1.0,Average,5.0,Cat_4,41-50
1559,464257,1,1,40,1,Entertainment,0.0,High,2.0,Cat_6,31-40
1560,464265,1,1,62,1,Entertainment,1.0,Low,2.0,Cat_6,61-70
1561,464269,1,0,35,1,Entertainment,1.0,Low,2.0,Cat_1,31-40
1562,464270,0,0,48,1,Artist,4.0,Low,1.0,Cat_6,41-50
1563,464271,0,1,36,1,Artist,1.0,Average,3.0,Cat_2,31-40
1564,464274,0,1,56,1,Artist,1.0,Average,5.0,Cat_6,51-60
1565,464276,0,1,66,0,Marketing,0.0,High,2.0,Cat_1,61-70
1566,464283,1,0,40,1,Artist,6.0,Low,2.0,Cat_6,31-40
1567,464286,0,1,57,1,Artist,0.0,Average,2.0,Cat_6,51-60
1568,464287,1,1,42,1,Artist,1.0,Average,3.0,Cat_2,41-50
1569,464289,1,1,35,0,Marketing,1.0,Low,3.0,Cat_6,31-40
1570,464292,1,1,58,1,Artist,0.0,Average,2.0,Cat_6,51-60
1571,464297,1,0,29,0,Artist,8.0,Low,5.0,Cat_5,18-30
1572,464298,1,0,26,0,Doctor,0.0,Low,1.0,Cat_6,18-30
1573,464308,0,1,84,1,Lawyer,1.0,High,2.0,Cat_6,81-90
1574,464318,1,1,86,1,Executive,0.0,Low,1.0,Cat_6,81-90
1575,464320,1,1,77,0,Lawyer,1.0,High,2.0,Cat_6,71-80
1576,464326,0,0,37,1,Artist,0.0,Low,3.0,Cat_6,31-40
1577,464332,1,1,74,0,Executive,0.0,High,2.0,Cat_6,71-80
1578,464339,1,0,27,0,Artist,1.0,Low,2.0,Cat_6,18-30
1579,464344,0,1,56,1,Artist,0.0,Low,1.0,Cat_6,51-60
1580,464351,0,0,27,1,Healthcare,0.0,Low,1.0,Cat_6,18-30
1581,464364,1,1,39,1,Artist,7.0,Average,2.0,Cat_6,31-40
1582,464368,1,1,35,1,Entertainment,3.0,Average,2.0,Cat_6,31-40
1583,464370,1,1,66,1,Entertainment,1.0,Average,2.0,Cat_6,61-70
1584,464373,0,0,47,1,Artist,0.0,Low,2.0,Cat_6,41-50
1585,464378,0,1,36,1,Artist,8.0,Average,2.0,Cat_6,31-40
1586,464381,1,1,43,1,Artist,4.0,Average,2.0,Cat_6,41-50
1587,464382,0,1,55,1,Artist,0.0,Average,4.0,Cat_6,51-60
1588,464386,1,1,41,1,Doctor,0.0,Average,3.0,Cat_6,41-50
1589,464387,0,0,26,1,Artist,9.0,Low,5.0,Cat_6,18-30
1590,464389,1,1,72,1,Artist,0.0,High,2.0,Cat_2,71-80
1591,464392,1,1,59,1,Artist,0.0,Average,2.0,Cat_6,51-60
1592,464396,1,1,38,1,Entertainment,1.0,Average,3.0,Cat_6,31-40
1593,464412,1,1,72,0,Lawyer,1.0,Low,2.0,Cat_6,71-80
1594,464424,1,0,31,1,Healthcare,1.0,Low,4.0,Cat_6,31-40
1595,464425,1,0,41,1,Artist,9.0,Low,1.0,Cat_6,41-50
1596,464432,1,0,25,0,Engineer,9.0,Low,2.0,Cat_3,18-30
1597,464433,1,0,29,1,Artist,1.0,Low,2.0,Cat_2,18-30
1598,464436,1,1,83,1,Lawyer,0.0,High,2.0,Cat_4,81-90
1599,464437,0,1,51,1,Engineer,0.0,Average,4.0,Cat_6,51-60
1600,464441,1,1,40,1,Artist,0.0,Low,2.0,Cat_2,31-40
1601,464451,0,1,76,1,Artist,0.0,Average,2.0,Cat_6,71-80
1602,464456,1,1,29,1,Artist,1.0,Low,4.0,Cat_6,18-30
1603,464468,1,1,46,1,Artist,1.0,Low,3.0,Cat_6,41-50
1604,464473,0,1,58,1,Artist,0.0,Average,4.0,Cat_6,51-60
1605,464474,0,0,46,1,Artist,1.0,Low,1.0,Cat_6,41-50
1606,464478,0,1,74,0,Lawyer,0.0,High,2.0,Cat_6,71-80
1607,464481,1,1,53,1,Executive,1.0,High,3.0,Cat_6,51-60
1608,464482,1,1,63,1,Artist,1.0,Low,1.0,Cat_6,61-70
1609,464483,0,1,49,1,Artist,1.0,Average,3.0,Cat_6,41-50
1610,464485,1,0,25,1,Entertainment,5.0,Low,2.0,Cat_3,18-30
1611,464487,1,0,46,0,Engineer,1.0,Low,3.0,Cat_4,41-50
1612,464488,0,0,43,1,Artist,7.0,Low,9.0,Cat_6,41-50
1613,464494,0,1,58,1,Artist,1.0,Average,4.0,Cat_3,51-60
1614,464499,1,1,41,1,Executive,1.0,High,4.0,Cat_6,41-50
1615,464501,0,0,28,0,Healthcare,1.0,Low,3.0,Cat_6,18-30
1616,464504,1,0,26,1,Healthcare,0.0,Low,4.0,Cat_6,18-30
1617,464506,1,0,29,1,Healthcare,9.0,Low,2.0,Cat_4,18-30
1618,464517,1,0,33,1,Healthcare,0.0,Low,2.0,Cat_5,31-40
1619,464522,0,0,39,1,Engineer,14.0,Low,1.0,Cat_6,31-40
1620,464526,1,1,51,1,Entertainment,0.0,Average,4.0,Cat_6,51-60
1621,464528,1,1,46,1,Entertainment,4.0,High,4.0,Cat_2,41-50
1622,464533,1,1,38,0,Executive,1.0,High,6.0,Cat_6,31-40
1623,464536,1,1,26,1,Artist,1.0,Average,3.0,Cat_6,18-30
1624,464540,0,1,42,1,Engineer,1.0,Average,4.0,Cat_4,41-50
1625,464544,0,1,43,1,Entertainment,5.0,Average,3.0,Cat_6,41-50
1626,464549,1,1,53,1,Executive,1.0,Low,4.0,Cat_6,51-60
1627,464550,1,1,46,1,Artist,1.0,Low,4.0,Cat_6,41-50
1628,464552,0,1,40,1,Artist,1.0,Average,3.0,Cat_4,31-40
1629,464553,1,1,71,1,Artist,1.0,Low,2.0,Cat_6,71-80
1630,464555,1,1,32,1,Marketing,13.0,High,4.0,Cat_4,31-40
1631,464560,1,0,41,1,Entertainment,9.0,Low,2.0,Cat_6,41-50
1632,464561,0,0,46,1,Entertainment,8.0,Low,2.0,Cat_6,41-50
1633,464566,1,1,40,1,Executive,0.0,High,4.0,Cat_6,31-40
1634,464569,1,0,29,0,Doctor,1.0,Low,5.0,Cat_6,18-30
1635,464570,1,1,25,1,Doctor,1.0,Average,2.0,Cat_6,18-30
1636,464572,0,1,52,1,Marketing,0.0,Low,1.0,Cat_6,51-60
1637,464576,1,0,30,1,Doctor,9.0,Low,5.0,Cat_6,18-30
1638,464577,0,1,25,1,Healthcare,12.0,High,2.0,Cat_6,18-30
1639,464580,1,0,32,0,Artist,9.0,Low,4.0,Cat_6,31-40
1640,464581,0,0,33,0,Doctor,1.0,Low,4.0,Cat_6,31-40
1641,464586,0,0,49,1,Artist,1.0,Low,1.0,Cat_3,41-50
1642,464593,0,0,43,1,Doctor,1.0,Low,4.0,Cat_2,41-50
1643,464594,1,1,48,1,Artist,1.0,Low,1.0,Cat_2,41-50
1644,464597,1,0,41,0,Artist,5.0,Low,2.0,Cat_6,41-50
1645,464601,0,0,29,1,Healthcare,9.0,Low,2.0,Cat_6,18-30
1646,464603,0,0,35,1,Artist,0.0,Low,2.0,Cat_3,31-40
1647,464606,1,1,41,1,Artist,1.0,Average,2.0,Cat_6,41-50
1648,464607,0,1,47,1,Artist,1.0,Average,4.0,Cat_2,41-50
1649,464608,0,1,53,1,Artist,1.0,Average,3.0,Cat_6,51-60
1650,464618,1,1,40,1,Artist,5.0,Low,1.0,Cat_6,31-40
1651,464620,0,1,40,1,Artist,0.0,High,2.0,Cat_6,31-40
1652,464621,1,1,46,1,Artist,0.0,Low,1.0,Cat_6,41-50
1653,464637,0,0,36,1,Marketing,1.0,Low,4.0,Cat_4,31-40
1654,464641,0,1,71,1,Lawyer,2.0,Low,6.0,Cat_1,71-80
1655,464652,0,1,30,0,Engineer,5.0,Average,2.0,Cat_4,18-30
1656,464654,0,1,40,0,Engineer,1.0,Average,4.0,Cat_4,31-40
1657,464664,1,1,43,0,Entertainment,0.0,Average,5.0,Cat_4,41-50
1658,464666,1,1,40,1,Entertainment,3.0,Average,3.0,Cat_4,31-40
1659,464670,1,1,39,0,Entertainment,1.0,Average,4.0,Cat_4,31-40
1660,464673,1,1,49,0,Executive,1.0,High,7.0,Cat_2,41-50
1661,464674,1,1,51,0,Artist,0.0,Average,5.0,Cat_4,51-60
1662,464675,0,1,39,0,Doctor,1.0,Average,9.0,Cat_4,31-40
1663,464677,1,1,23,0,Healthcare,1.0,Low,5.0,Cat_4,18-30
1664,464683,1,1,53,0,Engineer,0.0,Average,6.0,Cat_4,51-60
1665,464684,0,0,35,0,Engineer,9.0,Low,5.0,Cat_4,31-40
1666,464685,1,0,35,0,Executive,2.0,Low,4.0,Cat_4,31-40
1667,464688,1,1,30,1,Doctor,1.0,Low,9.0,Cat_4,18-30
1668,464690,1,1,39,0,Engineer,2.0,Average,2.0,Cat_4,31-40
1669,464691,1,0,38,1,Artist,1.0,Low,3.0,Cat_4,31-40
1670,464692,0,0,53,0,Marketing,0.0,Low,1.0,Cat_3,51-60
1671,464693,0,0,36,1,Engineer,8.0,Low,1.0,Cat_4,31-40
1672,464695,1,0,33,0,Engineer,0.0,Low,4.0,Cat_4,31-40
1673,464696,0,0,40,1,Engineer,1.0,Low,1.0,Cat_4,31-40
1674,464697,0,1,36,1,Artist,0.0,Average,4.0,Cat_4,31-40
1675,464699,1,0,31,0,Doctor,1.0,Low,5.0,Cat_4,31-40
1676,464701,1,0,31,0,Doctor,1.0,Low,2.0,Cat_4,31-40
1677,464704,1,1,41,1,Healthcare,0.0,Average,4.0,Cat_4,41-50
1678,464707,1,1,48,0,Other,0.0,Average,4.0,Cat_4,41-50
1679,464711,0,1,38,1,Artist,5.0,Average,3.0,Cat_1,31-40
1680,464712,1,1,49,0,Artist,1.0,Low,5.0,Cat_4,41-50
1681,464722,1,1,42,1,Doctor,1.0,Low,2.0,Cat_4,41-50
1682,464726,1,1,28,1,Executive,14.0,High,9.0,Cat_4,18-30
1683,464728,1,1,51,0,Entertainment,0.0,High,4.0,Cat_4,51-60
1684,464732,1,1,41,0,Artist,1.0,Average,2.0,Cat_4,41-50
1685,464737,0,1,57,0,Engineer,0.0,Average,6.0,Cat_4,51-60
1686,464739,1,1,67,1,Artist,0.0,Low,1.0,Cat_4,61-70
1687,464746,1,1,29,0,Executive,3.0,Average,5.0,Cat_4,18-30
1688,464752,0,1,46,1,Marketing,1.0,Low,1.0,Cat_4,41-50
1689,464755,1,1,49,1,Artist,0.0,High,2.0,Cat_6,41-50
1690,464756,0,0,28,0,Engineer,6.0,Low,3.0,Cat_4,18-30
1691,464758,0,1,48,0,Engineer,1.0,Average,4.0,Cat_4,41-50
1692,464760,0,1,51,0,Engineer,5.0,Average,4.0,Cat_4,51-60
1693,464765,0,1,48,0,Engineer,5.0,Average,6.0,Cat_4,41-50
1694,464766,0,1,48,0,Engineer,5.0,Average,5.0,Cat_4,41-50
1695,464769,0,1,52,0,Engineer,9.0,Average,4.0,Cat_4,51-60
1696,464772,0,1,39,0,Engineer,8.0,Average,4.0,Cat_4,31-40
1697,464774,0,1,50,0,Engineer,7.0,Average,5.0,Cat_4,41-50
1698,464780,0,0,33,0,Engineer,1.0,Low,9.0,Cat_4,31-40
1699,464790,0,0,35,1,Artist,1.0,Low,1.0,Cat_4,31-40
1700,464792,1,1,30,0,Marketing,2.0,High,5.0,Cat_4,18-30
1701,464794,0,1,46,0,Engineer,8.0,Average,2.0,Cat_4,41-50
1702,464799,1,0,36,0,Marketing,0.0,Low,4.0,Cat_4,31-40
1703,464802,1,0,43,0,Entertainment,0.0,Low,1.0,Cat_4,41-50
1704,464804,1,1,26,0,Entertainment,1.0,Low,1.0,Cat_4,18-30
1705,464806,1,1,33,0,Executive,0.0,Low,2.0,Cat_4,31-40
1706,464809,1,1,50,1,Entertainment,1.0,Average,5.0,Cat_4,41-50
1707,464812,0,1,49,1,Engineer,1.0,High,5.0,Cat_4,41-50
1708,464813,1,1,48,1,Engineer,6.0,Average,5.0,Cat_6,41-50
1709,464817,1,0,31,1,Artist,5.0,Low,1.0,Cat_4,31-40
1710,464818,0,1,38,0,Engineer,1.0,Average,2.0,Cat_4,31-40
1711,464825,0,0,21,0,Healthcare,5.0,Low,1.0,Cat_4,18-30
1712,464827,0,1,50,0,Entertainment,8.0,Average,5.0,Cat_4,41-50
1713,464828,1,0,23,0,Healthcare,9.0,Low,6.0,Cat_4,18-30
1714,464831,0,1,21,0,Healthcare,0.0,Low,2.0,Cat_4,18-30
1715,464832,1,1,71,0,Lawyer,1.0,Low,2.0,Cat_4,71-80
1716,464835,1,0,20,0,Healthcare,0.0,Low,6.0,Cat_4,18-30
1717,464836,0,1,32,0,Engineer,7.0,High,5.0,Cat_4,31-40
1718,464845,1,1,29,0,Engineer,0.0,Average,3.0,Cat_4,18-30
1719,464849,1,1,42,1,Artist,0.0,Average,4.0,Cat_4,41-50
1720,464851,1,0,20,0,Doctor,0.0,Low,6.0,Cat_4,18-30
1721,464852,1,1,36,0,Executive,1.0,Low,6.0,Cat_4,31-40
1722,464854,0,1,42,0,Engineer,0.0,High,6.0,Cat_4,41-50
1723,464857,1,0,18,0,Healthcare,2.0,Low,4.0,Cat_4,18-30
1724,464861,1,0,25,0,Homemaker,1.0,Low,2.0,Cat_4,18-30
1725,464864,0,0,30,0,Engineer,10.0,Low,8.0,Cat_4,18-30
1726,464865,0,0,28,0,Homemaker,9.0,Low,9.0,Cat_4,18-30
1727,464868,1,1,42,1,Entertainment,7.0,Low,6.0,Cat_4,41-50
1728,464872,1,1,38,1,Artist,1.0,Low,4.0,Cat_4,31-40
1729,464873,1,1,42,1,Artist,1.0,Average,2.0,Cat_4,41-50
1730,464876,0,1,52,0,Engineer,1.0,Average,5.0,Cat_4,51-60
1731,464879,0,1,29,1,Doctor,0.0,Average,2.0,Cat_4,18-30
1732,464884,1,1,40,1,Artist,1.0,Low,2.0,Cat_4,31-40
1733,464885,0,0,38,0,Engineer,1.0,Low,2.0,Cat_4,31-40
1734,464886,1,1,37,1,Engineer,1.0,Average,4.0,Cat_4,31-40
1735,464902,0,1,65,0,Lawyer,1.0,Low,1.0,Cat_4,61-70
1736,464905,1,1,81,0,Executive,1.0,High,2.0,Cat_4,81-90
1737,464907,1,1,59,1,Engineer,0.0,Average,2.0,Cat_4,51-60
1738,464910,0,1,47,1,Artist,1.0,Average,5.0,Cat_4,41-50
1739,464911,1,1,57,1,Artist,0.0,Average,3.0,Cat_4,51-60
1740,464915,1,1,39,1,Executive,1.0,High,4.0,Cat_4,31-40
1741,464916,0,0,32,1,Doctor,8.0,High,2.0,Cat_4,31-40
1742,464919,1,1,37,1,Artist,9.0,Low,1.0,Cat_4,31-40
1743,464920,1,0,39,1,Artist,4.0,Low,1.0,Cat_4,31-40
1744,464921,1,1,39,0,Doctor,1.0,Average,5.0,Cat_4,31-40
1745,464925,1,1,60,0,Executive,7.0,Average,2.0,Cat_4,51-60
1746,464927,0,1,70,1,Artist,1.0,Average,2.0,Cat_4,61-70
1747,464932,1,1,51,1,Executive,9.0,Low,1.0,Cat_4,51-60
1748,464938,1,1,48,0,Artist,1.0,Low,3.0,Cat_4,41-50
1749,464939,1,0,43,0,Entertainment,0.0,Low,1.0,Cat_4,41-50
1750,464940,0,1,29,0,Engineer,1.0,Low,2.0,Cat_4,18-30
1751,464944,0,1,43,1,Entertainment,0.0,Low,2.0,Cat_4,41-50
1752,464947,1,0,25,0,Doctor,5.0,Low,1.0,Cat_4,18-30
1753,464957,0,1,75,0,Lawyer,0.0,Low,1.0,Cat_4,71-80
1754,464960,0,0,22,0,Healthcare,0.0,Low,5.0,Cat_4,18-30
1755,464961,1,1,86,0,Marketing,1.0,Low,1.0,Cat_4,81-90
1756,464963,0,1,50,1,Entertainment,1.0,Low,2.0,Cat_4,41-50
1757,464972,1,1,73,0,Lawyer,1.0,High,9.0,Cat_4,71-80
1758,464973,1,0,87,1,Lawyer,1.0,Low,2.0,Cat_4,81-90
1759,464981,1,1,49,1,Artist,0.0,Average,4.0,Cat_6,41-50
1760,464987,1,1,46,1,Executive,1.0,High,5.0,Cat_6,41-50
1761,464990,1,1,73,0,Executive,0.0,High,2.0,Cat_6,71-80
1762,464991,0,1,87,1,Lawyer,1.0,High,2.0,Cat_6,81-90
1763,464995,1,1,53,0,Executive,2.0,High,4.0,Cat_4,51-60
1764,465001,1,1,84,1,Lawyer,1.0,High,2.0,Cat_6,81-90
1765,465005,1,1,47,1,Executive,3.0,High,3.0,Cat_6,41-50
1766,465012,1,1,59,0,Executive,1.0,High,4.0,Cat_6,51-60
1767,465014,1,1,82,0,Lawyer,1.0,Low,1.0,Cat_6,81-90
1768,465022,0,1,71,1,Lawyer,0.0,High,2.0,Cat_6,71-80
1769,465023,1,1,39,1,Artist,9.0,Average,2.0,Cat_2,31-40
1770,465026,0,0,25,0,Doctor,0.0,Low,2.0,Cat_6,18-30
1771,465032,1,1,67,1,Executive,1.0,High,2.0,Cat_6,61-70
1772,465035,0,1,83,1,Lawyer,13.0,High,2.0,Cat_6,81-90
