,Step,Amount,Nameorig,OldbalanceOrg,NewbalanceOrig,NameDest,OldbalanceDest,NewbalanceDest,IsFlaggedFraud,Type_CASH_IN,Type_CASH_OUT,Type_DEBIT,Type_PAYMENT,Type_TRANSFER,IsFraud
282,621,3582885.46,4846204,3582885.46,0.0,334288,0.0,0.0,0,False,False,False,False,True,1
283,22,272551.77,4642964,51599.0,0.0,361762,0.0,272551.77,0,False,True,False,False,False,0
284,322,108213.6,4992909,108213.6,0.0,516013,0.0,0.0,0,False,False,False,False,True,1
285,256,210750.73,751838,6263019.87,6473770.59,475843,249278.17,38527.44,0,True,False,False,False,False,0
286,36,32382.96,1665290,32382.96,0.0,432992,0.0,32382.96,0,False,True,False,False,False,1
287,330,3312.92,1760792,0.0,0.0,1919793,0.0,0.0,0,False,False,False,True,False,0
288,11,524269.83,4739292,75459.0,599728.83,363136,378839.67,0.0,0,True,False,False,False,False,0
289,315,4713935.64,5667162,4713935.64,0.0,460671,529413.85,5243349.49,0,False,True,False,False,False,1
290,47,225850.53,4255901,225850.53,0.0,324794,0.0,0.0,0,False,False,False,False,True,1
291,285,93095.63,922120,53648.0,0.0,390515,65315.11,158410.74,0,False,True,False,False,False,0
292,307,17005.78,4662828,21825.0,4819.22,38052,10555.19,27560.97,0,False,True,False,False,False,0
293,42,4175.1,3022101,27983.0,23807.9,2462139,0.0,0.0,0,False,False,False,True,False,0
294,581,2562459.56,3394876,2562459.56,0.0,371246,0.0,0.0,0,False,False,False,False,True,1
295,12,13364.74,2428471,748349.85,734985.11,788310,0.0,0.0,0,False,False,False,True,False,0
296,33,6648389.9,5278434,6648389.9,0.0,475371,0.0,0.0,0,False,False,False,False,True,1
297,474,149975.43,4825752,149975.43,0.0,195290,0.0,0.0,0,False,False,False,False,True,1
298,189,61195.59,5646245,2196098.54,2257294.13,156077,459147.28,397951.7,0,True,False,False,False,False,0
299,80,62134.33,259928,62134.33,0.0,26034,509204.33,571338.66,0,False,True,False,False,False,1
300,65,1282971.57,577071,1282971.57,0.0,211548,0.0,0.0,0,False,False,False,False,True,1
301,702,10000000.0,571511,10000000.0,0.0,271490,0.0,10000000.0,0,False,True,False,False,False,1
302,660,619502.08,3718752,619502.08,0.0,275110,4755457.2,5374959.28,0,False,True,False,False,False,1
303,329,11906.94,3996177,0.0,0.0,923693,0.0,0.0,0,False,False,False,True,False,0
304,561,31945.44,4485312,31945.44,0.0,217871,0.0,0.0,0,False,False,False,False,True,1
305,161,7865.84,946026,19685120.61,19692986.44,542514,4010514.32,4002648.48,0,True,False,False,False,False,0
306,589,51837.05,203222,0.0,0.0,1777669,0.0,0.0,0,False,False,False,True,False,0
307,358,6777.91,2806437,8563.0,1785.09,2384168,0.0,0.0,0,False,False,False,True,False,0
308,347,158827.42,5485972,11377.0,0.0,322968,0.0,158827.42,0,False,True,False,False,False,0
309,206,299397.56,1416060,190.0,0.0,460438,2200323.54,2499721.1,0,False,True,False,False,False,0
310,162,10801.33,6061761,0.0,0.0,2011029,0.0,0.0,0,False,False,False,True,False,0
311,675,43440.97,4996216,43440.97,0.0,186641,0.0,0.0,0,False,False,False,False,True,1
312,309,3852.42,4012204,0.0,0.0,659079,0.0,0.0,0,False,False,False,True,False,0
313,16,188462.07,443784,0.0,0.0,537316,912996.68,1471701.97,0,False,True,False,False,False,0
314,397,471079.71,6225015,0.0,0.0,89664,3723327.51,4194407.22,0,False,True,False,False,False,0
315,335,12069.0,2381248,30126.06,18057.07,2118547,0.0,0.0,0,False,False,False,True,False,0
316,187,290784.12,3904333,60661.0,0.0,385856,0.0,290784.12,0,False,True,False,False,False,0
317,328,283014.49,2224159,0.0,0.0,51197,1991627.64,2274642.13,0,False,True,False,False,False,0
318,614,1760546.42,2738499,1760546.42,0.0,509824,0.0,1760546.42,0,False,True,False,False,False,1
319,130,910738.83,3661639,471486.53,0.0,243984,2668960.63,3579699.46,0,False,False,False,False,True,0
320,164,281500.99,11829,14640163.67,14921664.65,216859,739768.48,458267.49,0,True,False,False,False,False,0
321,282,16296.46,5784470,16296.46,0.0,353173,0.0,0.0,0,False,False,False,False,True,1
322,345,5095.47,4269740,162.0,0.0,2597894,0.0,0.0,0,False,False,False,True,False,0
323,16,332672.5,5790137,22919.0,355591.5,67425,543920.7,211248.2,0,True,False,False,False,False,0
324,297,123003.14,1393823,15205745.79,15328748.93,147534,2152635.66,2070200.12,0,True,False,False,False,False,0
325,468,155926.42,2957353,155926.42,0.0,469370,369481.23,525407.65,0,False,True,False,False,False,1
326,236,12054.45,2857320,0.0,0.0,1837038,0.0,0.0,0,False,False,False,True,False,0
327,377,499270.26,6085229,52993.0,0.0,392383,49752.42,549022.69,0,False,False,False,False,True,0
328,142,114029.85,1803385,23081.89,0.0,276651,934543.46,1048573.31,0,False,True,False,False,False,0
329,126,938288.58,2859403,938288.58,0.0,1929,0.0,938288.58,0,False,True,False,False,False,1
330,251,115766.15,5017515,23512.0,0.0,492555,3037714.11,3153480.25,0,False,True,False,False,False,0
331,403,8645.89,3198629,0.0,0.0,1044675,0.0,0.0,0,False,False,False,True,False,0
332,328,364375.51,2512792,364375.51,0.0,307160,0.0,0.0,0,False,False,False,False,True,1
333,371,15898.06,1418127,476523.13,460625.06,1030985,0.0,0.0,0,False,False,False,True,False,0
334,376,214543.27,3562351,4443.0,218986.27,542052,0.0,0.0,0,True,False,False,False,False,0
335,236,148006.17,2542278,101609.0,0.0,366221,2024881.35,2172887.51,0,False,True,False,False,False,0
336,411,1464008.18,4958446,1464008.18,0.0,298199,0.0,0.0,0,False,False,False,False,True,1
337,227,167733.83,1338042,0.0,0.0,300583,11653395.77,11821129.6,0,False,True,False,False,False,0
338,36,245100.18,4809150,0.0,0.0,259601,6896210.61,7141310.79,0,False,True,False,False,False,0
339,181,7172.2,1881195,0.0,0.0,1252092,0.0,0.0,0,False,False,False,True,False,0
340,379,115314.0,5748857,1554845.07,1670159.07,283147,988221.37,872907.37,0,True,False,False,False,False,0
341,352,11698.97,206152,25664.0,13965.03,2144862,0.0,0.0,0,False,False,False,True,False,0
342,34,38894.53,1200338,0.0,0.0,56380,66007.24,0.0,0,False,True,False,False,False,0
343,349,735799.88,642927,0.0,0.0,312033,1166172.5,1901972.38,0,False,False,False,False,True,0
344,178,102660.35,5335722,102660.35,0.0,272801,0.0,102660.35,0,False,True,False,False,False,1
345,233,49664.08,4578327,8725601.27,8775265.35,539633,3110652.14,3060988.06,0,True,False,False,False,False,0
346,510,3425386.69,4013558,3425386.69,0.0,510719,0.0,3425386.69,0,False,True,False,False,False,1
347,604,277582.53,1684106,277582.53,0.0,492647,0.0,277582.53,0,False,True,False,False,False,1
348,103,710385.55,5845982,710385.55,0.0,410501,0.0,0.0,0,False,False,False,False,True,1
349,559,55539.89,6102712,55539.89,0.0,89333,0.0,0.0,0,False,False,False,False,True,1
350,137,3554.42,408258,0.0,0.0,1582228,0.0,0.0,0,False,False,False,True,False,0
351,230,139441.25,5334439,12468872.91,12608314.16,146687,7747794.15,7608352.9,0,True,False,False,False,False,0
352,161,68066.52,2818501,0.0,0.0,47445,415885.75,483952.27,0,False,False,False,False,True,0
353,625,20278.62,2453970,20278.62,0.0,82113,12454.77,32733.39,0,False,True,False,False,False,1
354,164,119855.44,4527082,48825.0,168680.44,98431,1959004.83,1839149.4,0,True,False,False,False,False,0
355,40,150287.32,3778595,10685302.89,10835590.21,170587,228061.28,110801.72,0,True,False,False,False,False,0
356,372,66310.24,5566541,50189.0,0.0,60096,283499.45,349809.69,0,False,True,False,False,False,0
357,600,1158070.88,4629096,1158070.88,0.0,455745,0.0,1158070.88,0,False,True,False,False,False,1
358,16,184016.06,2429770,20593.0,204609.06,316947,0.0,0.0,0,True,False,False,False,False,0
359,548,9868.6,4559855,0.0,0.0,1660061,0.0,0.0,0,False,False,False,True,False,0
360,159,568.93,5470728,0.0,0.0,2144201,0.0,0.0,0,False,False,False,True,False,0
361,276,7846.92,1916200,55962.95,48116.03,1420002,0.0,0.0,0,False,False,False,True,False,0
362,229,780066.22,5083126,780066.22,0.0,123766,0.0,0.0,0,False,False,False,False,True,1
363,710,1371322.0,4308454,1371322.0,0.0,453867,0.0,0.0,0,False,False,False,False,True,1
364,158,27723.34,673363,27723.34,0.0,411550,983150.44,1010873.78,0,False,True,False,False,False,1
365,399,1442075.9,3423719,1442075.9,0.0,249427,0.0,0.0,0,False,False,False,False,True,1
366,736,53315.31,5731455,53315.31,0.0,182015,0.0,53315.31,0,False,True,False,False,False,1
367,253,1879.52,5282484,22024.0,20144.48,1026073,0.0,0.0,0,False,False,False,True,False,0
368,381,884.73,2161483,0.0,0.0,2296408,0.0,0.0,0,False,False,False,True,False,0
369,540,3707342.38,4297071,3707342.38,0.0,385411,0.0,0.0,0,False,False,False,False,True,1
370,229,3509.11,1150755,31157.0,27647.89,612240,0.0,0.0,0,False,False,False,True,False,0
371,258,259602.05,2273398,149332.87,408934.92,270490,330661.71,71059.66,0,True,False,False,False,False,0
372,129,9470.91,5079000,1116.0,0.0,1665915,0.0,0.0,0,False,False,False,True,False,0
373,13,388398.94,5636185,496310.2,107911.26,381180,954101.26,1342500.2,0,False,True,False,False,False,0
374,167,83102.17,1665966,21708.0,0.0,404690,469848.7,552950.87,0,False,True,False,False,False,0
375,477,338293.14,763966,338293.14,0.0,107119,4293922.64,4632215.78,0,False,True,False,False,False,1
376,381,136251.68,6012901,11173.0,0.0,249963,87633.06,223884.73,0,False,True,False,False,False,0
377,425,10000000.0,5670493,10000000.0,0.0,304988,0.0,10000000.0,0,False,True,False,False,False,1
378,481,190215.18,1787256,190215.18,0.0,274472,0.0,0.0,0,False,False,False,False,True,1
379,306,435182.21,2864402,99768.0,0.0,430742,3233225.35,3668407.56,0,False,False,False,False,True,0
380,332,25549.04,4143145,132332.0,106782.96,1941292,0.0,0.0,0,False,False,False,True,False,0
381,155,492595.19,3847730,2142.0,0.0,136454,4066446.1,4559041.29,0,False,True,False,False,False,0
382,232,27057.06,1128771,106696.95,79639.88,1629624,0.0,0.0,0,False,False,False,True,False,0
383,399,146509.05,6330387,43008.0,0.0,560405,1117706.37,1264215.43,0,False,True,False,False,False,0
384,711,986623.96,4933267,986623.96,0.0,467483,0.0,0.0,0,False,False,False,False,True,1
385,84,2627070.5,6297796,2627070.5,0.0,372005,0.0,0.0,0,False,False,False,False,True,1
386,161,10000000.0,5799346,11336901.11,1336901.11,49491,0.0,0.0,0,False,False,False,False,True,1
387,15,307813.3,5087824,141390.0,0.0,120393,1330519.65,1638332.95,0,False,True,False,False,False,0
388,351,8531.89,1041332,3192508.35,3201040.24,461325,4945165.55,4936633.67,0,True,False,False,False,False,0
389,540,342970.95,4702238,342970.95,0.0,148232,0.0,0.0,0,False,False,False,False,True,1
390,741,323726.61,4740085,323726.61,0.0,91847,0.0,0.0,0,False,False,False,False,True,1
391,666,145944.8,5352960,145944.8,0.0,523589,0.0,0.0,0,False,False,False,False,True,1
392,106,219489.62,97439,219489.62,0.0,103406,0.0,219489.62,0,False,True,False,False,False,1
393,718,135289.71,2420125,135289.71,0.0,133613,0.0,0.0,0,False,False,False,False,True,1
394,356,166955.84,3289282,5571.0,172526.84,54163,13530720.34,13363764.51,0,True,False,False,False,False,0
395,641,115599.26,5200998,115599.26,0.0,277365,2621088.84,2736688.1,0,False,True,False,False,False,1
396,172,976830.22,4255451,976830.22,0.0,211496,0.0,976830.22,0,False,True,False,False,False,1
397,16,3166.58,1838751,0.0,0.0,1614755,0.0,0.0,0,False,False,False,True,False,0
398,34,30917.39,843998,30917.39,0.0,567536,339926.42,370843.82,0,False,True,False,False,False,1
399,36,86430.98,1000056,0.0,0.0,363263,1368787.21,1672190.8,0,False,True,False,False,False,0
400,272,5141769.94,4395124,5141769.94,0.0,219567,0.0,5141769.94,0,False,True,False,False,False,1
401,299,423572.83,2944740,0.0,0.0,415626,3073772.69,3497345.52,0,False,True,False,False,False,0
402,304,193204.54,2201580,1736703.57,1929908.11,524674,1921896.3,1728691.75,0,True,False,False,False,False,0
403,233,41040.84,535655,134108.0,175148.84,46738,0.0,0.0,0,True,False,False,False,False,0
404,659,1467987.57,3404046,1467987.57,0.0,99435,0.0,0.0,0,False,False,False,False,True,1
405,231,287237.09,1069997,0.0,0.0,465924,5351214.49,5638451.58,0,False,True,False,False,False,0
406,180,169932.68,3003325,15906.0,0.0,569849,2298028.67,2467961.36,0,False,True,False,False,False,0
407,161,538428.86,1212061,538428.86,0.0,349226,0.0,538428.86,0,False,True,False,False,False,1
408,21,761414.16,3569207,0.0,0.0,419158,1102448.36,1863862.52,0,False,False,False,False,True,0
409,212,1434440.31,5978888,1434440.31,0.0,172094,0.0,1434440.31,0,False,True,False,False,False,1
410,214,106434.23,5379611,106434.23,0.0,421302,0.0,0.0,0,False,False,False,False,True,1
411,355,150286.87,5661410,29229735.83,29380022.7,133872,1084891.0,934604.13,0,True,False,False,False,False,0
412,306,29545.32,4361795,0.0,0.0,255612,11286304.14,11315849.45,0,False,False,False,False,True,0
413,151,1633227.0,4282894,1633227.0,0.0,204207,2865353.22,4498580.23,0,False,True,False,False,False,1
414,65,3760068.04,5238848,3760068.04,0.0,543660,0.0,0.0,0,False,False,False,False,True,1
415,257,400919.48,2790260,2187.0,403106.48,388012,4026673.88,3625754.4,0,True,False,False,False,False,0
416,247,802421.39,2525540,802421.39,0.0,250620,0.0,0.0,0,False,False,False,False,True,1
417,159,16475.22,5964471,15106.0,0.0,2684879,0.0,0.0,0,False,False,False,True,False,0
418,326,120214.74,2487193,120214.74,0.0,276284,1512381.47,1632596.21,0,False,True,False,False,False,1
419,13,254170.24,5992929,26995.0,281165.24,338787,0.0,0.0,0,True,False,False,False,False,0
420,184,18689.54,1314469,14598.0,0.0,2539932,0.0,0.0,0,False,False,False,True,False,0
421,507,244153.94,2013591,244153.94,0.0,207020,0.0,0.0,0,False,False,False,False,True,1
422,285,352526.02,5513647,182.0,352708.02,209183,982968.32,630442.3,0,True,False,False,False,False,0
423,172,70072.66,5496291,70072.66,0.0,28895,0.0,0.0,0,False,False,False,False,True,1
424,140,98918.12,1552794,98918.12,0.0,368672,7257771.83,7356689.94,0,False,True,False,False,False,1
425,692,63062.46,1628564,8870.0,0.0,494769,403931.99,466994.45,0,False,True,False,False,False,0
426,205,19653.21,2111425,9971.0,0.0,200457,571890.71,591543.93,0,False,True,False,False,False,0
427,104,142336.65,3564637,142336.65,0.0,317406,0.0,0.0,0,False,False,False,False,True,1
428,265,881187.51,1278970,881187.51,0.0,386501,35321.01,916508.52,0,False,True,False,False,False,1
429,36,17117.87,4314464,19028.0,1910.13,1018685,0.0,0.0,0,False,False,False,True,False,0
430,40,286136.14,4327195,0.0,0.0,428353,833145.51,1119281.65,0,False,True,False,False,False,0
431,382,17859.68,733248,39492.0,21632.32,663898,0.0,0.0,0,False,False,False,True,False,0
432,401,4481768.26,2317544,4481768.26,0.0,22941,345600.94,4827369.2,0,False,True,False,False,False,1
433,255,32733.43,3263542,32733.43,0.0,252462,0.0,0.0,0,False,False,False,False,True,1
434,370,499331.79,2723788,232027.0,0.0,66082,219372.38,718704.17,0,False,True,False,False,False,0
435,577,113687.0,5780598,113687.0,0.0,498378,737437.72,851124.72,0,False,True,False,False,False,1
436,368,199414.45,2769535,199414.45,0.0,131981,0.0,0.0,0,False,False,False,False,True,1
437,256,5860.76,4317160,250687.0,244826.24,1152900,0.0,0.0,0,False,False,False,True,False,0
438,379,94038.13,5133220,243.0,0.0,203385,0.0,94038.13,0,False,False,False,False,True,0
439,191,193366.5,4271945,28604.8,0.0,43987,382926.47,576292.97,0,False,True,False,False,False,0
440,382,18835.62,1321142,95688.6,76852.98,1219692,0.0,0.0,0,False,False,False,True,False,0
441,37,193335.37,703163,8426472.99,8619808.36,8989,971956.94,778621.57,0,True,False,False,False,False,0
442,356,5952739.3,6031642,5952739.3,0.0,235372,26300.83,5979040.12,0,False,True,False,False,False,1
443,277,88689.35,1846733,0.0,0.0,389220,748691.71,837381.06,0,False,False,False,False,True,0
444,516,414794.23,913148,414794.23,0.0,153011,8045553.73,8460347.96,0,False,True,False,False,False,1
445,379,11840.96,5962081,0.0,0.0,1046532,0.0,0.0,0,False,False,False,True,False,0
446,116,2066848.27,514645,2066848.27,0.0,43747,0.0,0.0,0,False,False,False,False,True,1
447,398,157592.98,3886083,422.0,0.0,153912,1007455.63,1165048.6,0,False,True,False,False,False,0
448,469,245106.78,4933016,245106.78,0.0,532972,0.0,0.0,0,False,False,False,False,True,1
449,303,197739.9,4516856,1880366.08,2078105.98,194027,2051907.27,1854167.38,0,True,False,False,False,False,0
450,303,32737.65,3939159,0.0,0.0,89457,127386.74,160124.39,0,False,True,False,False,False,0
451,50,967153.5,5863180,967153.5,0.0,40607,0.0,0.0,0,False,False,False,False,True,1
452,610,33964.87,6075163,33964.87,0.0,199127,0.0,0.0,0,False,False,False,False,True,1
453,403,56116.81,1088718,1423191.77,1479308.58,75511,1933524.81,1877408.0,0,True,False,False,False,False,0
454,519,108994.49,1458947,108994.49,0.0,351497,560333.23,669327.72,0,False,True,False,False,False,1
455,12,295392.39,3583344,7413910.28,7709302.67,193162,888709.88,466060.47,0,True,False,False,False,False,0
456,23,146127.1,2847615,146127.1,0.0,342856,0.0,0.0,0,False,False,False,False,True,1
457,648,1005346.72,3980993,1005346.72,0.0,361582,0.0,0.0,0,False,False,False,False,True,1
458,378,201357.5,174780,62602.0,0.0,8537,1210715.85,1412073.35,0,False,True,False,False,False,0
459,233,170272.52,2788481,0.0,0.0,370021,2373723.44,2543995.95,0,False,True,False,False,False,0
460,394,1303543.6,3282057,1303543.6,0.0,508600,48368.97,1351912.57,0,False,True,False,False,False,1
461,370,1903617.23,6342255,0.0,0.0,459953,4732662.93,6636280.16,0,False,False,False,False,True,0
462,179,12429.19,6009638,179877.87,167448.68,1232498,0.0,0.0,0,False,False,False,True,False,0
463,367,902483.91,5555628,902483.91,0.0,148901,0.0,0.0,0,False,False,False,False,True,1
464,38,90456.05,4455385,498951.0,589407.05,167560,165236.61,74780.56,0,True,False,False,False,False,0
465,131,528216.75,6346524,1333.0,0.0,396403,614585.23,1142801.98,0,False,True,False,False,False,0
466,436,842554.02,4365027,842554.02,0.0,381846,510821.19,1353375.21,0,False,True,False,False,False,1
467,697,289177.34,4589420,289177.34,0.0,459793,0.0,289177.34,0,False,True,False,False,False,1
468,638,7788725.2,1557963,7788725.2,0.0,558888,0.0,0.0,0,False,False,False,False,True,1
469,58,7108914.22,1624419,7108914.22,0.0,247247,0.0,0.0,0,False,False,False,False,True,1
470,55,309254.05,1062572,309254.05,0.0,567963,0.0,0.0,0,False,False,False,False,True,1
471,325,399507.3,4249108,201312.0,600819.3,500885,383675.91,0.0,0,True,False,False,False,False,0
472,669,57658.26,5877295,57658.26,0.0,105131,11688322.73,11745980.99,0,False,True,False,False,False,1
473,179,774.64,4302057,33302.99,32528.35,2106234,0.0,0.0,0,False,False,False,True,False,0
474,15,59385.67,902919,59385.67,0.0,208518,0.0,0.0,0,False,False,False,False,True,1
475,266,3486005.08,985962,3486005.08,0.0,558053,50634.59,3536639.67,0,False,True,False,False,False,1
476,614,797235.09,11203,797235.09,0.0,264976,79626.98,876862.07,0,False,True,False,False,False,1
477,42,10759.2,5017603,0.0,0.0,587217,0.0,0.0,0,False,False,False,True,False,0
478,229,46390.96,215512,247183.0,200792.04,510677,0.0,46390.96,0,False,True,False,False,False,0
479,444,440581.15,974571,440581.15,0.0,284976,0.0,0.0,0,False,False,False,False,True,1
480,154,1392923.41,2541095,62963.55,0.0,463425,1325308.34,2718231.76,0,False,False,False,False,True,0
481,619,35793.22,3769340,366.0,0.0,423016,3096025.94,3131819.16,0,False,True,False,False,False,0
482,660,14360.12,4386365,14360.12,0.0,283467,0.0,0.0,0,False,False,False,False,True,1
